mmsi,timestamp,distance_from_shore,distance_from_port,speed,course,lat,lon,is_fishing
1.26395608076e+13,1404438627.0,68962.0703125,171168.21875,0.400000006,114.0,19.0889720917,-17.0967674255,-1.0
1.26395608076e+13,1404445767.0,76057.3203125,178895.03125,5.4000000954,264.200012207,19.1060943604,-17.16929245,-1.0
1.26395608076e+13,1404445767.0,76057.3203125,178895.03125,5.4000000954,264.200012207,19.1060943604,-17.16929245,-1.0
1.26395608076e+13,1404452007.0,89886.609375,173362.421875,1.5,203.800003052,18.9687633514,-17.2351551056,-1.0
1.26395608076e+13,1404452007.0,89886.609375,173362.421875,1.5,203.800003052,18.9687633514,-17.2351551056,-1.0
1.26395608076e+13,1404522271.0,126870.84375,210529.875,2.0,148.0,19.0057697296,-17.6237678528,-1.0
1.26395608076e+13,1404522271.0,126870.84375,210529.875,2.0,148.0,19.0057697296,-17.6237678528,-1.0
1.26395608076e+13,1404524615.0,126870.84375,210529.875,0.6999999881,326.5,19.0043525696,-17.6243057251,-1.0
1.26395608076e+13,1404524615.0,126870.84375,210529.875,0.6999999881,326.5,19.0043525696,-17.6243057251,-1.0
1.26395608076e+13,1404531019.0,128156.90625,210833.640625,1.8999999762,313.299987793,19.0002498627,-17.6261463165,-1.0
1.26395608076e+13,1404531019.0,128156.90625,210833.640625,1.8999999762,313.299987793,19.0002498627,-17.6261463165,-1.0
1.26395608076e+13,1404563907.0,104074.34375,146696.78125,5.9000000954,2.9000000954,19.7620944977,-17.5407314301,-1.0
1.26395608076e+13,1404563907.0,104074.34375,146696.78125,5.9000000954,2.9000000954,19.7620944977,-17.5407314301,-1.0
1.26395608076e+13,1404582572.0,139126.03125,154838.0625,7.6999998093,348.299987793,19.8464317322,-17.8623085022,-1.0
1.26395608076e+13,1404582572.0,139126.03125,154838.0625,7.6999998093,348.299987793,19.8464317322,-17.8623085022,-1.0
1.26395608076e+13,1404582572.0,139126.03125,154838.0625,7.6999998093,348.299987793,19.8464317322,-17.8623085022,-1.0
1.26395608076e+13,1404582572.0,139126.03125,154838.0625,7.6999998093,348.299987793,19.8464317322,-17.8623085022,-1.0
1.26395608076e+13,1404606515.0,115210.015625,141350.703125,7.0999999046,148.600006103,19.8559360504,-17.6523075104,-1.0
1.26395608076e+13,1404606515.0,115210.015625,141350.703125,7.0999999046,148.600006103,19.8559360504,-17.6523075104,-1.0
1.26395608076e+13,1404648623.0,120213.515625,132544.859375,7.5,335.700012207,20.0707836151,-17.838180542,-1.0
1.26395608076e+13,1404648623.0,120213.515625,132544.859375,7.5,335.700012207,20.0707836151,-17.838180542,-1.0
1.26395608076e+13,1404653707.0,115253.40625,126586.78125,7.8000001907,298.799987793,20.1756267548,-17.8666439056,-1.0
1.26395608076e+13,1404653707.0,115253.40625,126586.78125,7.8000001907,298.799987793,20.1756267548,-17.8666439056,-1.0
1.26395608076e+13,1404681276.0,177401.953125,228636.03125,3.0,164.300003052,19.2719230652,-18.1428337097,-1.0
1.26395608076e+13,1404681276.0,177401.953125,228636.03125,3.0,164.300003052,19.2719230652,-18.1428337097,-1.0
1.26395608076e+13,1404682451.0,177472.40625,229485.109375,1.1000000238,143.800003052,19.2657165527,-18.1427536011,-1.0
1.26395608076e+13,1404682451.0,177472.40625,229485.109375,1.1000000238,143.800003052,19.2657165527,-18.1427536011,-1.0
1.26395608076e+13,1404688879.0,177810.15625,232893.40625,1.6000000238,178.0,19.2337532043,-18.1429767609,-1.0
1.26395608076e+13,1404688879.0,177810.15625,232893.40625,1.6000000238,178.0,19.2337532043,-18.1429767609,-1.0
1.26395608076e+13,1404690867.0,177630.109375,231186.890625,2.0999999046,348.5,19.2495174408,-18.140504837,-1.0
1.26395608076e+13,1404690867.0,177630.109375,231186.890625,2.0999999046,348.5,19.2495174408,-18.140504837,-1.0
1.26395608076e+13,1404695783.0,177810.15625,232893.40625,2.7999999523,354.0,19.2367324829,-18.1383647919,-1.0
1.26395608076e+13,1404695783.0,177810.15625,232893.40625,2.7999999523,354.0,19.2367324829,-18.1383647919,-1.0
1.26395608076e+13,1404696575.0,177717.328125,232039.5625,2.5999999046,355.600006103,19.2455348969,-18.1400604248,-1.0
1.26395608076e+13,1404696575.0,177717.328125,232039.5625,2.5999999046,355.600006103,19.2455348969,-18.1400604248,-1.0
1.26395608076e+13,1404702099.0,177176.34375,225252.109375,3.9000000954,21.8999996185,19.3092479706,-18.1446819305,-1.0
1.26395608076e+13,1404702099.0,177176.34375,225252.109375,3.9000000954,21.8999996185,19.3092479706,-18.1446819305,-1.0
1.26395608076e+13,1404708699.0,178998.40625,220489.5,2.9000000954,14.8999996185,19.3704433441,-18.165555954,-1.0
1.26395608076e+13,1404708699.0,178998.40625,220489.5,2.9000000954,14.8999996185,19.3704433441,-18.165555954,-1.0
1.26395608076e+13,1404722989.0,175725.59375,194366.0,5.0999999046,332.600006103,19.6643257141,-18.1824245453,-1.0
1.26395608076e+13,1404722989.0,175725.59375,194366.0,5.0999999046,332.600006103,19.6643257141,-18.1824245453,-1.0
1.26395608076e+13,1404724588.0,176475.125,192749.0,5.8000001907,339.0,19.6949005127,-18.1926670074,-1.0
1.26395608076e+13,1404724588.0,176475.125,192749.0,5.8000001907,339.0,19.6949005127,-18.1926670074,-1.0
1.26395608076e+13,1404728410.0,174767.0,186719.8125,5.8000001907,333.100006103,19.7786273956,-18.2099323273,-1.0
1.26395608076e+13,1404728410.0,174767.0,186719.8125,5.8000001907,333.100006103,19.7786273956,-18.2099323273,-1.0
1.26395608076e+13,1404730197.0,171401.734375,183137.53125,5.5999999046,348.600006103,19.8146305084,-18.2155475616,-1.0
1.26395608076e+13,1404730197.0,171401.734375,183137.53125,5.5999999046,348.600006103,19.8146305084,-18.2155475616,-1.0
1.26395608076e+13,1404732663.0,168880.4375,180342.46875,5.0999999046,338.399993897,19.8623008728,-18.2208042145,-1.0
1.26395608076e+13,1404732663.0,168880.4375,180342.46875,5.0999999046,338.399993897,19.8623008728,-18.2208042145,-1.0
1.26395608076e+13,1404738115.0,160797.171875,171588.328125,0.8999999762,29.5,19.9725284576,-18.2259540558,-1.0
1.26395608076e+13,1404738115.0,160797.171875,171588.328125,0.8999999762,29.5,19.9725284576,-18.2259540558,-1.0
1.26395608076e+13,1404748419.0,195882.921875,205793.390625,7.8000001907,185.0,19.9633960724,-18.5996685028,-1.0
1.26395608076e+13,1404748419.0,195882.921875,205793.390625,7.8000001907,185.0,19.9633960724,-18.5996685028,-1.0
1.26395608076e+13,1404749588.0,198582.640625,208580.59375,9.1999998093,177.800003052,19.9179210663,-18.5992107391,-1.0
1.26395608076e+13,1404749588.0,198582.640625,208580.59375,9.1999998093,177.800003052,19.9179210663,-18.5992107391,-1.0
1.26395608076e+13,1404749588.0,198582.640625,208580.59375,9.1999998093,177.800003052,19.9179210663,-18.5992107391,-1.0
1.26395608076e+13,1404749588.0,198582.640625,208580.59375,9.1999998093,177.800003052,19.9179210663,-18.5992107391,-1.0
1.26395608076e+13,1404755240.0,213594.859375,224315.6875,8.3000001907,180.699996948,19.7014846802,-18.5987052917,-1.0
1.26395608076e+13,1404755240.0,213594.859375,224315.6875,8.3000001907,180.699996948,19.7014846802,-18.5987052917,-1.0
1.26395608076e+13,1404755240.0,213594.859375,224315.6875,8.3000001907,180.699996948,19.7014846802,-18.5987052917,-1.0
1.26395608076e+13,1404755240.0,213594.859375,224315.6875,8.3000001907,180.699996948,19.7014846802,-18.5987052917,-1.0
1.26395608076e+13,1404755255.0,213594.859375,224315.6875,9.1999998093,179.399993897,19.7010402679,-18.598613739,-1.0
1.26395608076e+13,1404755255.0,213594.859375,224315.6875,9.1999998093,179.399993897,19.7010402679,-18.598613739,-1.0
1.26395608076e+13,1404755308.0,213594.859375,224315.6875,7.6999998093,178.300003052,19.6989860535,-18.5985298157,-1.0
1.26395608076e+13,1404755308.0,213594.859375,224315.6875,7.6999998093,178.300003052,19.6989860535,-18.5985298157,-1.0
1.26395608076e+13,1404755308.0,213594.859375,224315.6875,7.6999998093,178.300003052,19.6989860535,-18.5985298157,-1.0
1.26395608076e+13,1404755308.0,213594.859375,224315.6875,7.6999998093,178.300003052,19.6989860535,-18.5985298157,-1.0
1.26395608076e+13,1404755316.0,213594.859375,224315.6875,7.1999998093,194.399993897,19.698720932,-18.5985450745,-1.0
1.26395608076e+13,1404755316.0,213594.859375,224315.6875,7.1999998093,194.399993897,19.698720932,-18.5985450745,-1.0
1.26395608076e+13,1404755316.0,213594.859375,224315.6875,7.1999998093,194.399993897,19.698720932,-18.5985450745,-1.0
1.26395608076e+13,1404755316.0,213594.859375,224315.6875,7.1999998093,194.399993897,19.698720932,-18.5985450745,-1.0
1.26395608076e+13,1404755320.0,213594.859375,224315.6875,7.5,180.800003052,19.6985778809,-18.5985965729,-1.0
1.26395608076e+13,1404755320.0,213594.859375,224315.6875,7.5,180.800003052,19.6985778809,-18.5985965729,-1.0
1.26395608076e+13,1404755320.0,213594.859375,224315.6875,7.5,180.800003052,19.6985778809,-18.5985965729,-1.0
1.26395608076e+13,1404755320.0,213594.859375,224315.6875,7.5,180.800003052,19.6985778809,-18.5985965729,-1.0
1.26395608076e+13,1404755324.0,213594.859375,224315.6875,8.6000003815,193.5,19.6984176636,-18.5986118317,-1.0
1.26395608076e+13,1404755324.0,213594.859375,224315.6875,8.6000003815,193.5,19.6984176636,-18.5986118317,-1.0
1.26395608076e+13,1404755324.0,213594.859375,224315.6875,8.6000003815,193.5,19.6984176636,-18.5986118317,-1.0
1.26395608076e+13,1404755324.0,213594.859375,224315.6875,8.6000003815,193.5,19.6984176636,-18.5986118317,-1.0
1.26395608076e+13,1404755328.0,213594.859375,224315.6875,6.8000001907,177.899993897,19.6982841492,-18.5986270905,-1.0
1.26395608076e+13,1404755328.0,213594.859375,224315.6875,6.8000001907,177.899993897,19.6982841492,-18.5986270905,-1.0
1.26395608076e+13,1404755328.0,213594.859375,224315.6875,6.8000001907,177.899993897,19.6982841492,-18.5986270905,-1.0
1.26395608076e+13,1404755328.0,213594.859375,224315.6875,6.8000001907,177.899993897,19.6982841492,-18.5986270905,-1.0
1.26395608076e+13,1404755365.0,214195.578125,224958.921875,8.6000003815,191.100006103,19.6969184875,-18.5988197327,-1.0
1.26395608076e+13,1404755365.0,214195.578125,224958.921875,8.6000003815,191.100006103,19.6969184875,-18.5988197327,-1.0
1.26395608076e+13,1404755365.0,214195.578125,224958.921875,8.6000003815,191.100006103,19.6969184875,-18.5988197327,-1.0
1.26395608076e+13,1404755365.0,214195.578125,224958.921875,8.6000003815,191.100006103,19.6969184875,-18.5988197327,-1.0
1.26395608076e+13,1404755373.0,214195.578125,224958.921875,8.3000001907,181.199996948,19.6966438293,-18.5988025665,-1.0
1.26395608076e+13,1404755373.0,214195.578125,224958.921875,8.3000001907,181.199996948,19.6966438293,-18.5988025665,-1.0
1.26395608076e+13,1404755373.0,214195.578125,224958.921875,8.3000001907,181.199996948,19.6966438293,-18.5988025665,-1.0
1.26395608076e+13,1404755373.0,214195.578125,224958.921875,8.3000001907,181.199996948,19.6966438293,-18.5988025665,-1.0
1.26395608076e+13,1404755376.0,214195.578125,224958.921875,7.0,178.899993897,19.6964988708,-18.5988044739,-1.0
1.26395608076e+13,1404755376.0,214195.578125,224958.921875,7.0,178.899993897,19.6964988708,-18.5988044739,-1.0
1.26395608076e+13,1404755376.0,214195.578125,224958.921875,7.0,178.899993897,19.6964988708,-18.5988044739,-1.0
1.26395608076e+13,1404755376.0,214195.578125,224958.921875,7.0,178.899993897,19.6964988708,-18.5988044739,-1.0
1.26395608076e+13,1404761459.0,224409.28125,242532.703125,6.3000001907,174.600006103,19.4713535309,-18.5989742279,-1.0
1.26395608076e+13,1404761459.0,224409.28125,242532.703125,6.3000001907,174.600006103,19.4713535309,-18.5989742279,-1.0
1.26395608076e+13,1404764029.0,226802.71875,251137.21875,9.3000001907,187.100006103,19.3732719421,-18.6007919312,-1.0
1.26395608076e+13,1404764029.0,226802.71875,251137.21875,9.3000001907,187.100006103,19.3732719421,-18.6007919312,-1.0
1.26395608076e+13,1404774787.0,234030.578125,270076.6875,3.9000000954,347.799987793,19.1948451996,-18.6388759613,-1.0
1.26395608076e+13,1404774787.0,234030.578125,270076.6875,3.9000000954,347.799987793,19.1948451996,-18.6388759613,-1.0
1.26395608076e+13,1404775351.0,233938.703125,269322.1875,3.2999999523,356.100006103,19.2019557953,-18.6382846832,-1.0
1.26395608076e+13,1404775351.0,233938.703125,269322.1875,3.2999999523,356.100006103,19.2019557953,-18.6382846832,-1.0
1.26395608076e+13,1404780727.0,232358.234375,262673.96875,2.4000000954,358.5,19.2686061859,-18.6329708099,-1.0
1.26395608076e+13,1404780727.0,232358.234375,262673.96875,2.4000000954,358.5,19.2686061859,-18.6329708099,-1.0
1.26395608076e+13,1404781119.0,232304.4375,261932.5,2.5,23.2999992371,19.2735500336,-18.6323223114,-1.0
1.26395608076e+13,1404781119.0,232304.4375,261932.5,2.5,23.2999992371,19.2735500336,-18.6323223114,-1.0
1.26395608076e+13,1404787927.0,230179.0625,254650.390625,3.2000000477,347.600006103,19.353225708,-18.627199173,-1.0
1.26395608076e+13,1404787927.0,230179.0625,254650.390625,3.2000000477,347.600006103,19.353225708,-18.627199173,-1.0
1.26395608076e+13,1404797593.0,232099.875,258251.296875,5.9000000954,12.6000003815,19.3245105743,-18.6376266479,-1.0
1.26395608076e+13,1404797593.0,232099.875,258251.296875,5.9000000954,12.6000003815,19.3245105743,-18.6376266479,-1.0
1.26395608076e+13,1404797593.0,232099.875,258251.296875,5.9000000954,12.6000003815,19.3245105743,-18.6376266479,-1.0
1.26395608076e+13,1404797593.0,232099.875,258251.296875,5.9000000954,12.6000003815,19.3245105743,-18.6376266479,-1.0
1.26395608076e+13,1404822399.0,212032.53125,222194.90625,5.5,18.8999996185,19.7957706451,-18.6548500061,-1.0
1.26395608076e+13,1404822399.0,212032.53125,222194.90625,5.5,18.8999996185,19.7957706451,-18.6548500061,-1.0
1.26395608076e+13,1404827927.0,208920.703125,218830.1875,9.6999998093,265.100006103,19.8967075348,-18.6992378235,-1.0
1.26395608076e+13,1404827927.0,208920.703125,218830.1875,9.6999998093,265.100006103,19.8967075348,-18.6992378235,-1.0
1.26395608076e+13,1404834443.0,239245.046875,249104.296875,8.3999996185,185.399993897,19.7861366272,-18.9360103607,-1.0
1.26395608076e+13,1404834443.0,239245.046875,249104.296875,8.3999996185,185.399993897,19.7861366272,-18.9360103607,-1.0
1.26395608076e+13,1404838753.0,247836.609375,257995.625,8.6000003815,180.100006103,19.6167812347,-18.9166221619,-1.0
1.26395608076e+13,1404838753.0,247836.609375,257995.625,8.6000003815,180.100006103,19.6167812347,-18.9166221619,-1.0
1.26395608076e+13,1404838753.0,247836.609375,257995.625,8.6000003815,180.100006103,19.6167812347,-18.9166221619,-1.0
1.26395608076e+13,1404838753.0,247836.609375,257995.625,8.6000003815,180.100006103,19.6167812347,-18.9166221619,-1.0
1.26395608076e+13,1404838757.0,247836.609375,257995.625,7.5999999046,176.899993897,19.6166324615,-18.9166488647,-1.0
1.26395608076e+13,1404838757.0,247836.609375,257995.625,7.5999999046,176.899993897,19.6166324615,-18.9166488647,-1.0
1.26395608076e+13,1404838757.0,247836.609375,257995.625,7.5999999046,176.899993897,19.6166324615,-18.9166488647,-1.0
1.26395608076e+13,1404838757.0,247836.609375,257995.625,7.5999999046,176.899993897,19.6166324615,-18.9166488647,-1.0
1.26395608076e+13,1404838761.0,247836.609375,257995.625,8.1000003815,182.899993897,19.6164703369,-18.9166641235,-1.0
1.26395608076e+13,1404838761.0,247836.609375,257995.625,8.1000003815,182.899993897,19.6164703369,-18.9166641235,-1.0
1.26395608076e+13,1404838761.0,247836.609375,257995.625,8.1000003815,182.899993897,19.6164703369,-18.9166641235,-1.0
1.26395608076e+13,1404838761.0,247836.609375,257995.625,8.1000003815,182.899993897,19.6164703369,-18.9166641235,-1.0
1.26395608076e+13,1404838769.0,247836.609375,257995.625,7.5999999046,176.100006103,19.6161441803,-18.9166622162,-1.0
1.26395608076e+13,1404838769.0,247836.609375,257995.625,7.5999999046,176.100006103,19.6161441803,-18.9166622162,-1.0
1.26395608076e+13,1404838769.0,247836.609375,257995.625,7.5999999046,176.100006103,19.6161441803,-18.9166622162,-1.0
1.26395608076e+13,1404838769.0,247836.609375,257995.625,7.5999999046,176.100006103,19.6161441803,-18.9166622162,-1.0
1.26395608076e+13,1404838785.0,247836.609375,257995.625,9.0,173.699996948,19.6154823303,-18.9166984558,-1.0
1.26395608076e+13,1404838785.0,247836.609375,257995.625,9.0,173.699996948,19.6154823303,-18.9166984558,-1.0
1.26395608076e+13,1404838785.0,247836.609375,257995.625,9.0,173.699996948,19.6154823303,-18.9166984558,-1.0
1.26395608076e+13,1404838785.0,247836.609375,257995.625,9.0,173.699996948,19.6154823303,-18.9166984558,-1.0
1.26395608076e+13,1404838793.0,247836.609375,257995.625,7.8000001907,177.800003052,19.6151618958,-18.9166717529,-1.0
1.26395608076e+13,1404838793.0,247836.609375,257995.625,7.8000001907,177.800003052,19.6151618958,-18.9166717529,-1.0
1.26395608076e+13,1404838793.0,247836.609375,257995.625,7.8000001907,177.800003052,19.6151618958,-18.9166717529,-1.0
1.26395608076e+13,1404838793.0,247836.609375,257995.625,7.8000001907,177.800003052,19.6151618958,-18.9166717529,-1.0
1.26395608076e+13,1404838837.0,248422.96875,258593.71875,9.0,176.199996948,19.613407135,-18.9166660309,-1.0
1.26395608076e+13,1404838837.0,248422.96875,258593.71875,9.0,176.199996948,19.613407135,-18.9166660309,-1.0
1.26395608076e+13,1404838837.0,248422.96875,258593.71875,9.0,176.199996948,19.613407135,-18.9166660309,-1.0
1.26395608076e+13,1404838837.0,248422.96875,258593.71875,9.0,176.199996948,19.613407135,-18.9166660309,-1.0
1.26395608076e+13,1404840499.0,252485.375,262849.03125,7.8000001907,178.899993897,19.5484733582,-18.9153957367,-1.0
1.26395608076e+13,1404840499.0,252485.375,262849.03125,7.8000001907,178.899993897,19.5484733582,-18.9153957367,-1.0
1.26395608076e+13,1404846899.0,262704.4375,281648.90625,8.6999998093,157.600006103,19.3014469147,-18.916053772,-1.0
1.26395608076e+13,1404846899.0,262704.4375,281648.90625,8.6999998093,157.600006103,19.3014469147,-18.916053772,-1.0
1.26395608076e+13,1404853563.0,266017.90625,303526.71875,6.4000000954,176.699996948,19.0401763916,-18.9149341583,-1.0
1.26395608076e+13,1404853563.0,266017.90625,303526.71875,6.4000000954,176.699996948,19.0401763916,-18.9149341583,-1.0
1.26395608076e+13,1404860127.0,271824.15625,317394.15625,1.2000000477,215.699996948,18.9057025909,-18.9349384308,-1.0
1.26395608076e+13,1404860127.0,271824.15625,317394.15625,1.2000000477,215.699996948,18.9057025909,-18.9349384308,-1.0
1.26395608076e+13,1404865031.0,274197.59375,320217.0625,1.7999999523,235.300003052,18.8855228424,-18.9571361542,-1.0
1.26395608076e+13,1404865031.0,274197.59375,320217.0625,1.7999999523,235.300003052,18.8855228424,-18.9571361542,-1.0
1.26395608076e+13,1404866767.0,275387.5,321628.5625,2.2999999523,249.399993897,18.8781814575,-18.9664764404,-1.0
1.26395608076e+13,1404866767.0,275387.5,321628.5625,2.2999999523,249.399993897,18.8781814575,-18.9664764404,-1.0
1.26395608076e+13,1404870915.0,277773.65625,324451.59375,0.6000000238,219.399993897,18.8584384918,-18.984539032,-1.0
1.26395608076e+13,1404870915.0,277773.65625,324451.59375,0.6000000238,219.399993897,18.8584384918,-18.984539032,-1.0
